' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02; Ain: 3.300V F.S. x1 Gain
' Test ID: 0
' Run Started: 17/11(Nov)/2022 09:41:49
' Scan Freq (Hz): 250
' Log Time (sec): 120; Delay Time (sec): 10; Clock Adj.: 1.000000
' 
' Time,DateTime,Scan,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z,Ain
' (Sec),(Serial),Number,(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec),(ADc)
29.5720,44882.4044973958,7393,0.20,0.54,-0.34,0.22,0.64,-0.69,7.1,0.8,20.8,0
29.5760,44882.4044974421,7394,0.15,0.59,-0.34,0.24,0.71,-0.69,2.0,-3.6,15.9,0
29.5800,44882.4044974884,7395,0.15,0.54,-0.34,0.22,0.69,-0.73,-2.7,-5.4,15.5,0
29.5840,44882.4044975347,7396,0.15,0.54,-0.44,0.14,0.54,-0.67,-1.7,0.1,20.8,0
29.5880,44882.404497581,7397,0.24,0.59,-0.39,0.22,0.72,-0.71,-3.5,-8.6,11.3,0
29.5920,44882.4044976273,7398,0.20,0.54,-0.34,0.26,0.68,-0.72,-6.1,-15.0,1.7,0
29.5960,44882.4044976736,7399,0.24,0.54,-0.34,0.31,0.67,-0.75,-8.3,-19.8,-1.6,0
29.6000,44882.4044977199,7400,0.34,0.54,-0.34,0.27,0.67,-0.70,-10.2,-20.4,-0.7,0
29.6040,44882.4044977662,7401,0.20,0.54,-0.29,0.32,0.56,-0.66,-17.6,-22.7,3.7,0
29.6080,44882.4044978125,7402,0.20,0.49,-0.34,0.19,0.58,-0.69,-15.3,-15.2,10.7,0
29.6120,44882.4044978588,7403,0.29,0.54,-0.29,0.24,0.69,-0.71,-18.2,-20.8,5.6,0
29.6160,44882.4044979051,7404,0.20,0.54,-0.34,0.27,0.64,-0.72,-23.3,-22.4,5.9,0
29.6200,44882.4044979514,7405,0.29,0.49,-0.44,0.37,0.60,-0.72,-20.7,-20.9,7.2,0
29.6240,44882.4044979977,7406,0.39,0.49,-0.34,0.36,0.51,-0.66,-18.4,-19.4,10.0,0
29.6280,44882.404498044,7407,0.10,0.29,-0.39,0.10,0.61,-0.61,-26.8,4.7,49.0,0
29.6320,44882.4044980903,7408,0.24,0.73,-0.34,0.17,0.88,-0.75,-19.5,-9.5,40.7,0
29.6360,44882.4044981366,7409,0.24,0.54,-0.44,0.25,0.69,-0.69,-22.0,-12.6,21.8,0
29.6400,44882.4044981829,7410,0.24,0.39,-0.24,0.71,0.26,-0.71,-10.5,2.9,36.5,0
29.6440,44882.4044982292,7411,0.24,0.68,-0.44,0.19,0.72,-0.73,-9.2,-11.9,13.7,0
29.6480,44882.4044982755,7412,0.20,0.54,-0.34,0.26,0.68,-0.70,-14.3,-15.6,5.0,0
29.6520,44882.4044983218,7413,0.34,0.54,-0.39,0.22,0.69,-0.73,-5.5,-10.4,1.6,0
29.6560,44882.4044983681,7414,0.24,0.54,-0.34,0.22,0.63,-0.73,-2.7,-8.1,1.0,0
29.6600,44882.4044984144,7415,0.20,0.49,-0.34,0.21,0.63,-0.72,-0.7,-5.9,0.4,0
29.6640,44882.4044984607,7416,0.20,0.54,-0.34,0.29,0.64,-0.70,2.6,-4.1,-0.5,0
29.6680,44882.404498507,7417,0.24,0.54,-0.34,0.28,0.63,-0.71,4.0,-2.2,-0.2,0
29.6720,44882.4044985533,7418,0.29,0.54,-0.39,0.24,0.65,-0.68,6.0,-1.2,0.2,0
29.6760,44882.4044985996,7419,0.24,0.49,-0.39,0.28,0.55,-0.69,5.7,1.5,4.9,0
29.6800,44882.4044986458,7420,0.24,0.63,-0.39,0.28,0.77,-0.70,6.4,-1.1,5.0,0
29.6840,44882.4044986921,7421,0.29,0.63,-0.34,0.32,0.66,-0.70,4.6,-2.5,-0.5,0
29.6880,44882.4044987384,7422,0.29,0.54,-0.34,0.31,0.65,-0.69,3.9,-3.2,-1.4,0
29.6920,44882.4044987847,7423,0.20,0.54,-0.34,0.30,0.66,-0.68,2.8,-2.9,-1.6,0
29.6960,44882.404498831,7424,0.20,0.54,-0.39,0.31,0.64,-0.70,2.2,-3.0,-3.0,0
29.7000,44882.4044988773,7425,0.24,0.54,-0.29,0.29,0.65,-0.69,1.9,-2.5,-2.8,0
29.7040,44882.4044989236,7426,0.20,0.54,-0.34,0.27,0.64,-0.72,0.5,-2.9,-2.8,0
29.7080,44882.4044989699,7427,0.29,0.54,-0.39,0.29,0.65,-0.70,0.4,-3.1,-3.9,0
29.7120,44882.4044990162,7428,0.34,0.54,-0.39,0.31,0.65,-0.72,-1.3,-3.4,-4.0,0
29.7160,44882.4044990625,7429,0.24,0.54,-0.34,0.29,0.62,-0.70,-4.2,-1.6,-4.9,0
29.7200,44882.4044991088,7430,0.29,0.54,-0.34,0.29,0.65,-0.72,-9.8,-1.1,-5.0,0
29.7240,44882.4044991551,7431,0.24,0.54,-0.39,0.29,0.63,-0.67,-16.3,2.6,-4.8,0
29.7280,44882.4044992014,7432,0.15,0.54,-0.39,0.29,0.68,-0.70,-16.1,2.9,-5.4,0
29.7320,44882.4044992477,7433,0.34,0.54,-0.34,0.31,0.65,-0.76,-14.2,3.4,-5.1,0
29.7360,44882.404499294,7434,0.20,0.54,-0.39,0.27,0.61,-0.73,-15.8,2.9,-5.3,0
29.7400,44882.4044993403,7435,0.29,0.54,-0.39,0.30,0.62,-0.71,-17.7,3.3,-5.3,0
29.7440,44882.4044993866,7436,0.15,0.54,-0.34,0.33,0.64,-0.73,-25.1,1.3,-6.7,0
29.7480,44882.4044994329,7437,0.29,0.54,-0.44,0.25,0.64,-0.83,-14.6,0.8,-8.3,0
29.7520,44882.4044994792,7438,0.24,0.54,-0.34,0.29,0.65,-0.74,-13.0,-0.1,-8.1,0
29.7560,44882.4044995255,7439,0.15,0.54,-0.39,0.28,0.61,-0.71,-24.6,-0.8,-8.7,0
29.7600,44882.4044995718,7440,0.29,0.54,-0.49,0.30,0.68,-0.79,-23.1,-4.8,-9.3,0
29.7640,44882.4044996181,7441,0.24,0.54,-0.39,0.31,0.71,-0.72,-29.6,-6.8,-9.3,0
29.7680,44882.4044996644,7442,0.29,0.54,-0.49,0.30,0.60,-0.80,-43.7,-19.6,-9.0,0
29.7720,44882.4044997107,7443,0.24,0.54,-0.39,0.24,0.76,-0.72,-50.3,-21.1,-10.8,0
29.7760,44882.404499757,7444,0.24,0.54,-0.39,0.30,0.64,-0.74,-53.3,-29.4,-11.3,0
29.7800,44882.4044998033,7445,0.15,0.54,-0.44,0.25,0.66,-0.71,-69.0,-35.0,-10.4,0
29.7840,44882.4044998496,7446,0.20,0.54,-0.44,0.15,0.71,-0.84,-76.0,-42.6,-11.2,0
29.7880,44882.4044998958,7447,0.15,0.54,-0.44,0.35,0.73,-0.59,-73.8,-40.1,-12.6,0
29.7920,44882.4044999421,7448,0.20,0.54,-0.44,0.26,0.67,-0.70,-73.4,-45.6,-8.0,0
29.7960,44882.4044999884,7449,0.15,0.54,-0.39,0.21,0.76,-0.66,-65.4,-36.7,-8.5,0
29.8000,44882.4045000347,7450,0.20,0.54,-0.39,0.25,0.71,-0.77,-60.4,-36.6,-7.1,0
29.8040,44882.404500081,7451,0.24,0.54,-0.34,0.17,0.62,-0.60,-54.9,-39.7,-6.6,0
29.8080,44882.4045001273,7452,0.20,0.54,-0.39,0.28,0.67,-0.70,-55.5,-43.7,-4.5,-1
29.8120,44882.4045001736,7453,0.05,0.54,-0.34,0.18,0.68,-0.59,-48.1,-28.3,-2.7,-1
29.8160,44882.4045002199,7454,0.24,0.59,-0.44,0.47,0.67,-0.88,-47.8,-37.0,-5.6,-1
29.8200,44882.4045002662,7455,0.20,0.54,-0.44,0.45,0.75,-0.93,-42.1,-27.7,-6.0,-1
29.8240,44882.4045003125,7456,0.20,0.54,-0.39,0.42,0.78,-0.83,-34.6,-19.7,-6.6,-1
29.8280,44882.4045003588,7457,0.20,0.59,-0.34,0.32,0.79,-0.87,-27.7,-22.1,-4.6,-1
29.8320,44882.4045004051,7458,0.10,0.54,-0.29,0.16,0.67,-0.60,-29.8,-4.7,-6.5,-2
29.8360,44882.4045004514,7459,0.10,0.54,-0.29,0.24,0.72,-0.61,-31.2,-4.0,-6.2,-2
29.8400,44882.4045004977,7460,0.20,0.54,-0.29,0.17,0.72,-0.62,-32.5,2.6,-10.9,-2
29.8440,44882.404500544,7461,0.10,0.54,-0.39,0.33,0.74,-0.57,-28.1,0.5,-12.5,-2
29.8480,44882.4045005903,7462,0.20,0.63,-0.39,0.15,0.76,-0.76,-24.6,-4.8,-22.4,-2
29.8520,44882.4045006366,7463,0.34,0.49,-0.29,0.32,0.60,-0.58,-16.2,0.4,-5.8,-2
29.8560,44882.4045006829,7464,0.05,0.10,-0.05,0.00,-0.11,0.08,-8.0,5.9,6.6,-2
29.8600,44882.4045007292,7465,0.39,1.32,-0.88,-0.20,0.93,-0.89,-47.8,-8.1,19.5,-3
29.8640,44882.4045007755,7466,0.20,0.54,-0.29,0.11,0.73,-0.65,-59.4,5.8,7.4,-2
29.8680,44882.4045008218,7467,0.20,0.54,-0.29,0.19,0.68,-0.60,-51.2,6.3,7.4,-3
29.8720,44882.4045008681,7468,0.20,0.54,-0.34,0.18,0.66,-0.63,-34.0,12.5,6.0,-3
29.8760,44882.4045009144,7469,0.15,0.54,-0.34,0.27,0.69,-0.59,-21.8,16.5,6.1,-3
29.8800,44882.4045009607,7470,0.20,0.54,-0.39,0.28,0.69,-0.66,-20.7,15.7,9.1,-2
29.8840,44882.404501007,7471,0.15,0.54,-0.29,0.25,0.65,-0.60,-22.5,13.1,10.8,-3
29.8880,44882.4045010533,7472,0.15,0.54,-0.29,0.24,0.70,-0.60,-18.0,14.0,13.0,-2
29.8920,44882.4045010995,7473,0.20,0.59,-0.29,0.27,0.77,-0.63,-17.2,11.4,13.1,-2
29.8960,44882.4045011458,7474,0.20,0.59,-0.29,0.30,0.73,-0.67,-11.1,12.7,14.4,-2
29.9000,44882.4045011921,7475,0.24,0.54,-0.29,0.19,0.72,-0.60,-9.7,12.8,14.4,-2
29.9040,44882.4045012384,7476,0.24,0.54,-0.34,0.27,0.72,-0.60,-6.1,12.7,16.7,-2
29.9080,44882.4045012847,7477,0.29,0.59,-0.29,0.35,0.71,-0.57,-3.2,12.4,17.2,-2
29.9120,44882.404501331,7478,0.29,0.54,-0.29,0.34,0.73,-0.60,-3.2,13.8,18.1,-2
29.9160,44882.4045013773,7479,0.29,0.63,-0.29,0.36,0.76,-0.54,0.3,16.9,16.0,-2
29.9200,44882.4045014236,7480,0.20,0.68,-0.29,0.36,0.84,-0.60,-0.5,19.1,12.5,-2
29.9240,44882.4045014699,7481,0.29,0.59,-0.29,0.31,0.79,-0.56,-0.1,18.4,13.0,-2
29.9280,44882.4045015162,7482,0.29,0.63,-0.29,0.28,0.82,-0.59,0.7,19.5,12.3,-2
29.9320,44882.4045015625,7483,0.24,0.54,-0.29,0.27,0.77,-0.55,2.0,17.3,9.9,-2
29.9360,44882.4045016088,7484,0.20,0.59,-0.29,0.28,0.83,-0.58,-0.2,17.9,9.9,-2
29.9400,44882.4045016551,7485,0.24,0.63,-0.29,0.31,0.79,-0.58,1.3,15.7,10.4,-2
29.9440,44882.4045017014,7486,0.29,0.59,-0.29,0.29,0.76,-0.55,-2.3,12.9,7.6,-2
29.9480,44882.4045017477,7487,0.20,0.63,-0.29,0.27,0.75,-0.56,0.5,11.2,8.0,-2
29.9520,44882.404501794,7488,0.24,0.59,-0.29,0.25,0.85,-0.60,2.7,10.0,8.0,-2
29.9560,44882.4045018403,7489,0.15,0.59,-0.24,0.28,0.82,-0.57,4.2,7.9,6.6,-2
29.9600,44882.4045018866,7490,0.24,0.68,-0.29,0.40,0.79,-0.62,6.6,8.9,5.5,-2
29.9640,44882.4045019329,7491,0.24,0.59,-0.29,0.27,0.82,-0.57,9.1,7.1,6.3,-2
29.9680,44882.4045019792,7492,0.20,0.54,-0.29,0.26,0.72,-0.56,12.6,5.4,4.5,-2
29.9720,44882.4045020255,7493,0.20,0.59,-0.29,0.26,0.78,-0.54,15.0,1.7,4.5,-2
29.9760,44882.4045020718,7494,0.24,0.54,-0.29,0.26,0.72,-0.55,21.6,0.5,4.2,-2
29.9800,44882.4045021181,7495,0.20,0.54,-0.29,0.37,0.76,-0.59,24.8,2.1,5.4,-2
29.9840,44882.4045021644,7496,0.20,0.59,-0.34,0.19,0.82,-0.63,28.2,-2.8,2.4,-2
29.9880,44882.4045022107,7497,0.20,0.63,-0.29,0.12,0.91,-0.62,29.1,-20.0,-8.9,-2
29.9920,44882.404502257,7498,0.44,0.49,-0.29,0.37,0.72,-0.52,29.2,-4.3,6.0,-2
29.9960,44882.4045023033,7499,0.34,0.54,-0.29,0.31,0.70,-0.52,31.3,-0.6,6.1,-2
30.0000,44882.4045023495,7500,0.34,0.59,-0.29,0.35,0.73,-0.61,31.1,-0.2,6.4,-2
30.0040,44882.4045023958,7501,0.29,0.63,-0.34,0.34,0.71,-0.62,30.9,-4.7,2.2,-2
30.0080,44882.4045024421,7502,0.24,0.54,-0.29,0.35,0.66,-0.59,29.5,-4.6,3.9,-2
30.0120,44882.4045024884,7503,0.24,0.54,-0.34,0.36,0.70,-0.63,29.6,-4.1,4.6,-2
30.0160,44882.4045025347,7504,0.34,0.59,-0.29,0.33,0.70,-0.65,28.1,-2.9,4.2,-2
30.0200,44882.404502581,7505,0.29,0.54,-0.49,0.31,0.71,-0.64,28.2,-2.5,4.6,-2
30.0240,44882.4045026273,7506,0.34,0.59,-0.29,0.31,0.72,-0.66,28.1,-2.4,3.6,-2
30.0280,44882.4045026736,7507,0.29,0.54,-0.34,0.33,0.72,-0.73,29.5,-0.7,2.8,-1
30.0320,44882.4045027199,7508,0.24,0.59,-0.29,0.28,0.67,-0.64,37.6,-2.2,0.4,-1
30.0360,44882.4045027662,7509,0.29,0.54,-0.49,0.31,0.72,-0.70,29.2,-4.0,0.3,-1
30.0400,44882.4045028125,7510,0.20,0.54,-0.34,0.28,0.71,-0.71,26.0,-0.8,1.1,-1
30.0440,44882.4045028588,7511,0.24,0.54,-0.29,0.27,0.64,-0.64,4.3,5.6,-0.2,-1
30.0480,44882.4045029051,7512,0.24,0.54,-0.34,0.28,0.69,-0.68,-3.1,3.6,-1.6,-1
30.0520,44882.4045029514,7513,0.24,0.54,-0.34,0.27,0.65,-0.71,-1.6,8.5,-1.8,-1
30.0560,44882.4045029977,7514,0.29,0.59,-0.44,0.31,0.70,-0.80,0.2,8.4,-1.4,-1
30.0600,44882.404503044,7515,0.24,0.54,-0.34,0.31,0.66,-0.73,-1.1,6.7,-0.5,-1
30.0640,44882.4045030903,7516,0.20,0.54,-0.29,0.28,0.66,-0.68,-7.5,5.3,-0.6,-1
30.0680,44882.4045031366,7517,0.20,0.54,-0.44,0.29,0.66,-0.69,-11.9,6.7,-0.4,-1
30.0720,44882.4045031829,7518,0.20,0.59,-0.44,0.29,0.67,-0.71,-12.0,7.5,0.1,0
30.0760,44882.4045032292,7519,0.20,0.49,-0.34,0.30,0.66,-0.69,-12.0,8.2,-0.8,0
30.0800,44882.4045032755,7520,0.24,0.54,-0.39,0.29,0.66,-0.71,-10.9,8.0,-0.2,0
30.0840,44882.4045033218,7521,0.29,0.54,-0.34,0.32,0.68,-0.73,-8.4,9.1,-0.2,0
30.0880,44882.4045033681,7522,0.29,0.54,-0.44,0.30,0.87,-0.65,-15.4,-8.6,7.8,0
30.0920,44882.4045034144,7523,0.20,0.54,-0.39,0.27,0.63,-0.76,-12.5,4.0,2.8,0
30.0960,44882.4045034607,7524,0.20,0.54,-0.39,0.28,0.64,-0.77,-10.5,6.3,4.0,0
30.1000,44882.404503507,7525,0.29,0.54,-0.29,0.26,0.75,-0.70,-12.3,2.0,6.1,0
30.1040,44882.4045035533,7526,0.29,0.59,-0.54,0.33,0.79,-0.70,-11.6,4.3,2.8,-1
30.1080,44882.4045035996,7527,0.24,0.54,-0.39,0.29,0.80,-0.74,-10.8,4.4,3.1,-1
30.1120,44882.4045036458,7528,0.29,0.59,-0.39,0.28,0.63,-0.66,0.7,16.6,2.9,-1
30.1160,44882.4045036921,7529,0.29,0.54,-0.44,0.22,0.67,-0.76,-3.4,3.3,5.4,-1
30.1200,44882.4045037384,7530,0.24,0.63,-0.39,0.27,0.75,-0.69,0.4,19.1,-0.1,-1
30.1240,44882.4045037847,7531,0.20,0.54,-0.39,0.28,0.79,-0.67,-4.1,6.5,-1.3,-1
30.1280,44882.404503831,7532,0.24,0.59,-0.39,0.30,0.78,-0.75,1.8,15.7,-1.7,-1
30.1320,44882.4045038773,7533,0.29,0.54,-0.29,0.32,0.89,-0.51,-2.3,5.5,1.8,-1
30.1360,44882.4045039236,7534,0.24,0.59,-0.29,0.26,0.63,-0.58,0.7,12.3,-4.0,-1
30.1400,44882.4045039699,7535,0.20,0.59,-0.29,0.33,0.78,-0.70,-4.4,9.8,-4.7,-1
30.1440,44882.4045040162,7536,0.29,0.54,-0.29,0.31,0.66,-0.60,-4.4,8.2,-6.3,-1
30.1480,44882.4045040625,7537,0.29,0.54,-0.34,0.31,0.72,-0.60,-6.6,11.2,-6.9,-1
30.1520,44882.4045041088,7538,0.20,0.54,-0.29,0.30,0.70,-0.59,-10.1,7.6,-6.2,-1
30.1560,44882.4045041551,7539,0.34,0.59,-0.34,0.31,0.71,-0.62,-9.2,7.6,-5.4,-2
30.1600,44882.4045042014,7540,0.29,0.54,-0.29,0.27,0.64,-0.60,-4.3,4.6,-3.5,-2
30.1640,44882.4045042477,7541,0.29,0.54,-0.39,0.32,0.68,-0.67,-0.8,1.9,-2.6,-1
30.1680,44882.404504294,7542,0.29,0.59,-0.34,0.29,0.59,-0.61,14.0,0.5,1.5,-2
30.1720,44882.4045043403,7543,0.20,0.54,-0.29,0.31,0.76,-0.63,15.9,0.1,2.6,-2
30.1760,44882.4045043866,7544,0.29,0.54,-0.29,0.31,0.70,-0.63,22.5,-0.7,4.4,-2
30.1800,44882.4045044329,7545,0.24,0.54,-0.34,0.27,0.73,-0.71,27.8,-9.4,6.0,-2
30.1840,44882.4045044792,7546,0.29,0.59,-0.29,0.32,0.82,-0.66,31.2,-5.2,5.0,-2
30.1880,44882.4045045255,7547,0.24,0.54,-0.39,0.28,0.65,-0.54,38.5,-3.2,-1.0,-2
30.1920,44882.4045045718,7548,0.34,0.54,-0.29,0.32,0.72,-0.64,34.2,-5.2,0.2,-2
30.1960,44882.4045046181,7549,0.24,0.54,-0.34,0.28,0.63,-0.62,43.6,-1.2,-1.1,-2
30.2000,44882.4045046644,7550,0.20,0.54,-0.34,0.30,0.68,-0.64,44.8,-4.2,-2.9,-2
30.2040,44882.4045047107,7551,0.29,0.54,-0.34,0.28,0.65,-0.60,44.0,-6.0,-4.0,-2
30.2080,44882.404504757,7552,0.24,0.59,-0.34,0.28,0.68,-0.63,43.1,-3.0,-6.0,-2
30.2120,44882.4045048033,7553,0.20,0.54,-0.34,0.26,0.72,-0.64,40.5,-1.3,-5.1,-2
30.2160,44882.4045048496,7554,0.34,0.59,-0.29,0.29,0.75,-0.65,36.9,-2.1,-6.4,-2
30.2200,44882.4045048958,7555,0.29,0.54,-0.34,0.31,0.67,-0.66,35.5,-0.5,-5.1,-2
30.2240,44882.4045049421,7556,0.24,0.59,-0.29,0.30,0.74,-0.63,33.5,0.1,-5.4,-2
30.2280,44882.4045049884,7557,0.24,0.54,-0.34,0.32,0.64,-0.67,31.7,0.2,-4.9,-2
30.2320,44882.4045050347,7558,0.20,0.68,-0.49,0.27,0.87,-0.71,26.8,-0.2,-4.2,-2
30.2360,44882.404505081,7559,0.20,0.98,-0.44,0.11,1.13,-0.57,5.8,-24.9,-18.2,-2
30.2400,44882.4045051273,7560,0.34,0.54,-0.29,0.32,0.61,-0.61,1.7,-7.2,-15.0,-2
30.2440,44882.4045051736,7561,0.34,0.44,-0.29,0.40,0.58,-0.54,9.8,-10.1,-12.2,-2
30.2480,44882.4045052199,7562,0.29,0.54,-0.29,0.34,0.71,-0.60,13.5,-9.6,-8.9,-2
30.2520,44882.4045052662,7563,0.20,0.73,-0.34,0.21,0.90,-0.66,5.8,-9.0,-7.1,-2
30.2560,44882.4045053125,7564,0.24,0.59,-0.29,0.15,0.56,-0.51,-5.6,-4.5,-6.9,-2
30.2600,44882.4045053588,7565,0.29,0.54,-0.29,0.39,0.76,-0.67,-3.3,-5.4,-1.3,-2
30.2640,44882.4045054051,7566,0.20,0.54,-0.34,0.34,0.71,-0.59,2.0,-8.0,-2.8,-2
30.2680,44882.4045054514,7567,0.24,0.59,-0.34,0.30,0.80,-0.69,-1.0,-10.3,-2.6,-1
30.2720,44882.4045054977,7568,0.29,0.59,-0.29,0.37,0.74,-0.67,-2.3,-15.7,-2.1,-1
30.2760,44882.404505544,7569,0.29,0.54,-0.29,0.23,0.71,-0.62,1.5,-17.6,0.9,-2
30.2800,44882.4045055903,7570,0.24,0.68,-0.34,0.14,0.81,-0.72,-0.4,-10.2,2.6,-2
30.2840,44882.4045056366,7571,0.29,0.59,-0.34,0.40,0.76,-0.62,-2.4,-10.9,2.9,-1
30.2880,44882.4045056829,7572,0.29,0.54,-0.29,0.47,0.72,-0.61,-2.2,-11.6,0.0,-2
30.2920,44882.4045057292,7573,0.24,0.54,-0.29,0.33,0.65,-0.57,-1.1,-12.8,1.4,-1
30.2960,44882.4045057755,7574,0.24,0.54,-0.24,0.25,0.77,-0.57,0.3,-11.2,2.7,-1
30.3000,44882.4045058218,7575,0.24,0.59,-0.29,0.37,0.72,-0.49,4.5,-9.5,1.4,-1
30.3040,44882.4045058681,7576,0.24,0.54,-0.29,0.25,0.60,-0.59,4.6,-9.3,3.5,-2
30.3080,44882.4045059144,7577,0.24,0.54,-0.39,0.31,0.76,-0.63,0.2,-5.0,1.9,-2
30.3120,44882.4045059607,7578,0.29,0.54,-0.29,0.36,0.68,-0.58,1.0,-4.9,1.8,-2
30.3160,44882.404506007,7579,0.34,0.59,-0.29,0.31,0.68,-0.60,0.9,-4.8,1.4,-2
30.3200,44882.4045060533,7580,0.24,0.54,-0.29,0.29,0.65,-0.62,-0.4,-4.9,2.1,-2
30.3240,44882.4045060995,7581,0.24,0.54,-0.29,0.25,0.72,-0.62,-1.6,-4.2,4.4,-2
30.3280,44882.4045061458,7582,0.20,0.54,-0.34,0.26,0.69,-0.61,-2.8,-3.4,2.7,-1
30.3320,44882.4045061921,7583,0.20,0.54,-0.34,0.28,0.71,-0.62,-3.0,-3.1,5.6,-2
30.3360,44882.4045062384,7584,0.20,0.54,-0.34,0.27,0.68,-0.66,-3.1,-2.5,9.5,-1
30.3400,44882.4045062847,7585,0.24,0.54,-0.29,0.28,0.71,-0.66,-3.0,-3.9,9.9,-1
30.3440,44882.404506331,7586,0.24,0.54,-0.39,0.27,0.66,-0.72,-8.3,-5.1,10.3,-1
30.3480,44882.4045063773,7587,0.24,0.49,-0.29,0.31,0.65,-0.56,-12.2,2.8,17.5,-1
30.3520,44882.4045064236,7588,0.24,0.54,-0.39,0.25,0.68,-0.70,-14.7,1.3,13.6,-1
30.3560,44882.4045064699,7589,0.29,0.54,-0.39,0.31,0.55,-0.61,-21.1,1.5,20.7,-1
30.3600,44882.4045065162,7590,0.24,0.59,-0.39,0.25,0.78,-0.78,-20.8,1.4,22.6,-1
30.3640,44882.4045065625,7591,0.24,0.63,-0.39,0.27,0.69,-0.67,-24.2,3.4,14.5,-1
30.3680,44882.4045066088,7592,0.29,0.54,-0.44,0.29,0.68,-0.72,-23.9,9.1,24.3,-1
30.3720,44882.4045066551,7593,0.24,0.63,-0.34,0.33,0.73,-0.66,-24.9,6.2,24.9,-1
30.3760,44882.4045067014,7594,0.24,0.54,-0.39,0.28,0.68,-0.75,-23.6,-2.3,17.6,-1
30.3800,44882.4045067477,7595,0.29,0.54,-0.44,0.32,0.67,-0.67,-20.9,-5.9,23.6,-1
30.3840,44882.404506794,7596,0.24,0.54,-0.34,0.29,0.70,-0.66,-15.8,-8.4,26.7,-1
30.3880,44882.4045068403,7597,0.24,0.59,-0.34,0.30,0.73,-0.64,-21.8,-0.6,21.9,-1
30.3920,44882.4045068866,7598,0.29,0.54,-0.34,0.34,0.65,-0.62,-25.3,1.4,25.7,-1
30.3960,44882.4045069329,7599,0.29,0.54,-0.39,0.30,0.75,-0.66,-28.7,-3.3,20.6,-1
30.4000,44882.4045069792,7600,0.24,0.54,-0.34,0.28,0.61,-0.59,-32.8,-8.9,15.3,-1
30.4040,44882.4045070255,7601,0.20,0.54,-0.29,0.28,0.92,-0.59,-37.8,-17.8,15.3,-1
30.4080,44882.4045070718,7602,0.34,0.59,-0.34,0.27,0.74,-0.66,-35.0,-20.2,2.8,-1
30.4120,44882.4045071181,7603,0.34,0.59,-0.34,0.27,0.65,-0.70,-27.5,-22.8,1.3,-1
30.4160,44882.4045071644,7604,0.29,0.54,-0.29,0.29,0.64,-0.58,-28.9,-14.0,-1.1,0
30.4200,44882.4045072107,7605,0.34,0.54,-0.29,0.31,0.71,-0.58,-40.5,-19.1,1.4,-1
30.4240,44882.404507257,7606,0.34,0.59,-0.39,0.34,0.70,-0.64,-38.7,-18.8,2.3,0
30.4280,44882.4045073033,7607,0.34,0.54,-0.34,0.24,0.61,-0.58,-31.1,-13.3,19.5,0
30.4320,44882.4045073496,7608,0.20,0.54,-0.39,0.29,0.67,-0.64,-22.1,-16.3,25.4,0
30.4360,44882.4045073958,7609,0.24,0.78,-0.29,0.35,0.98,-0.77,-28.4,-24.5,15.1,0
30.4400,44882.4045074421,7610,0.24,0.54,-0.29,0.10,0.46,-0.53,-26.6,-37.7,9.5,0
30.4440,44882.4045074884,7611,0.29,0.68,-0.39,0.31,0.90,-0.74,-15.8,-32.8,16.7,0
30.4480,44882.4045075347,7612,0.20,0.54,-0.29,0.16,0.60,-0.52,-3.6,-22.0,17.9,0
30.4520,44882.404507581,7613,0.29,0.49,-0.29,0.28,0.64,-0.63,3.6,-21.0,20.2,0
30.4560,44882.4045076273,7614,0.29,0.54,-0.29,0.36,0.72,-0.67,9.8,-25.4,26.1,0
30.4600,44882.4045076736,7615,0.20,0.39,-0.29,0.27,0.45,-0.50,25.2,-22.7,30.9,0
30.4640,44882.4045077199,7616,0.24,0.59,-0.29,0.30,0.89,-0.79,33.1,-34.5,37.9,-1
30.4680,44882.4045077662,7617,0.24,0.54,-0.29,0.28,0.71,-0.71,41.4,-24.8,44.2,-1
30.4720,44882.4045078125,7618,0.34,0.63,-0.44,0.44,1.02,-0.84,47.6,-18.8,45.8,-1
30.4760,44882.4045078588,7619,0.29,0.68,-0.49,0.43,0.92,-0.98,45.2,-8.4,47.1,-1
30.4800,44882.4045079051,7620,0.29,0.73,-0.34,0.03,0.63,-0.59,38.1,0.2,45.4,-1
30.4840,44882.4045079514,7621,0.39,0.63,-0.39,0.33,0.69,-0.57,35.5,1.5,42.7,-1
30.4880,44882.4045079977,7622,0.39,0.63,-0.44,0.16,0.72,-0.46,33.0,5.2,33.4,-1
30.4920,44882.404508044,7623,0.39,0.73,-0.44,0.22,0.76,-0.66,26.1,7.3,29.6,-1
30.4960,44882.4045080903,7624,0.39,0.63,-0.39,0.26,0.57,-0.50,16.3,9.5,15.6,-1
30.5000,44882.4045081366,7625,0.34,0.59,-0.39,0.39,0.81,-0.66,11.5,8.8,10.2,-1
30.5040,44882.4045081829,7626,0.34,0.54,-0.29,0.35,0.74,-0.65,5.5,3.7,3.4,-1
30.5080,44882.4045082292,7627,0.29,0.54,-0.34,0.32,0.72,-0.62,5.3,10.0,1.6,-1
30.5120,44882.4045082755,7628,0.29,0.59,-0.34,0.35,0.72,-0.66,1.1,3.1,1.3,-1
