' Device: 0018; Hardware: v03.07.02; Firmware: v03.07.02,,,,,,,,,,,
' Test ID: 0,,,,,,,,,,,
' Run Started: 11/06(Jun)/2022 18:13:26,,,,,,,,,,,
' Scan Freq (Hz): 2000,,,,,,,,,,,
' Log Time (sec): 60; Delay Time (sec): 30; Clock Adj.: 1.000000,,,,,,,,,,,
' ,,,,,,,,,,,
' Time,DateTime,Scan,X1-X,X1-Y,X1-Z,X2-X,X2-Y,X2-Z,G2-X,G2-Y,G2-Z
' (Sec),(Serial),Number,(g),(g),(g),(g),(g),(g),(°/sec),(°/sec),(°/sec)
7.9945,44723.75977,15989,0.83,0.15,0.1,1,0,-0.03,-1.7,-1.6,1.7
7.995,44723.75977,15990,1.12,0.05,0.1,1,0,-0.02,0.4,-1.1,2
7.9955,44723.75977,15991,1.22,0.15,-0.29,1.01,0,-0.02,-0.2,-3.7,-0.7
7.996,44723.75977,15992,0.83,-0.15,-0.1,1.01,0,-0.04,1.6,-0.6,0.7
7.9965,44723.75977,15993,1.02,0.24,0.1,1,0,-0.03,0.7,-1.8,1
7.997,44723.75977,15994,0.93,-0.05,0,0.99,0,-0.03,2.3,1.8,1.7
7.9975,44723.75977,15995,1.32,0.24,0,1,0.01,-0.03,0.4,0.2,0.4
7.998,44723.75977,15996,1.02,0.15,0.29,0.99,0,-0.02,-2.8,-1.1,-0.6
7.9985,44723.75977,15997,1.02,0.05,-0.29,1,0,-0.03,-2.1,-0.7,0
7.999,44723.75977,15998,0.93,-0.05,0.1,1.01,-0.01,-0.03,-3.3,-2.8,-0.1
7.9995,44723.75977,15999,0.93,0.15,0.1,1.01,-0.01,-0.02,-1.5,0,1.5
8,44723.75977,16000,1.12,-0.05,-0.1,1,-0.01,0,0,-2.4,1
8.0005,44723.75977,16001,1.22,0.15,-0.1,0.99,-0.01,-0.03,2.3,-0.5,-0.7
8.001,44723.75977,16002,1.22,0.15,0,1,0,-0.03,0,-2.8,0.1
8.0015,44723.75977,16003,0.93,0.05,-0.1,0.99,-0.01,-0.04,-1.8,-2.7,0.6
8.002,44723.75977,16004,0.83,-0.44,0,1.01,0,-0.03,-1.2,-1.3,1.5
8.0025,44723.75977,16005,0.93,-0.05,0.1,1,0.01,-0.03,-1.3,-1.5,3
8.003,44723.75977,16006,0.93,0.24,-0.2,1,0,-0.02,-1.3,-0.6,1
8.0035,44723.75977,16007,0.93,0.15,0.2,0.99,0,-0.02,-0.9,-1.3,-1.6
8.004,44723.75977,16008,1.02,-0.05,0.2,1,0.01,-0.03,1.5,0.5,-2.2
8.0045,44723.75977,16009,1.02,0.05,-0.1,1.01,0,-0.04,-1.3,-1.1,2.2
8.005,44723.75977,16010,0.93,0.05,-0.29,1.01,0,-0.02,-2.8,0.1,5.7
8.0055,44723.75977,16011,0.54,-0.05,0.1,1,0,-0.02,-2.1,-0.6,-1
8.006,44723.75977,16012,0.93,0.05,-0.29,1,-0.01,-0.02,-0.5,-1.2,-3.3
8.0065,44723.75977,16013,0.83,-0.05,-0.1,1,0,-0.03,-3.4,0.5,-2.4
8.007,44723.75977,16014,0.73,-0.05,0.1,0.99,0,-0.02,-0.4,-2.4,1.7
8.0075,44723.75977,16015,0.73,-0.15,-0.29,1.01,-0.01,-0.02,-1.7,0.5,2.2
8.008,44723.75977,16016,1.02,0.05,0,1.01,-0.01,-0.03,-0.6,-2.3,2
8.0085,44723.75977,16017,0.93,0.05,-0.2,1,-0.01,-0.02,-0.2,0.7,1.1
8.009,44723.75977,16018,0.93,-0.05,0.2,0.99,-0.01,-0.03,-0.9,-2.1,-0.6
8.0095,44723.75977,16019,1.02,0.05,0,1.01,0,-0.03,-0.7,-2.3,0.1
8.01,44723.75977,16020,0.93,-0.05,-0.1,0.98,0,-0.03,-0.5,0.2,0.4
8.0105,44723.75977,16021,0.93,-0.05,0.1,0.98,-0.01,-0.02,-1.3,-2,3.2
8.011,44723.75977,16022,0.93,-0.05,-0.2,0.99,0,-0.03,-1.7,1.1,-1.5
8.0115,44723.75977,16023,0.83,-0.05,-0.1,1,0,-0.03,0,-2.8,-1.1
8.012,44723.75977,16024,0.93,-0.05,0,1,0,-0.03,0.6,-3.7,-1.3
8.0125,44723.75977,16025,0.83,-0.05,0.1,1,0,-0.05,-0.4,2.1,1.2
8.013,44723.75977,16026,0.93,-0.05,-0.2,1,0.01,-0.04,0.6,-3.2,2.1
8.0135,44723.75977,16027,1.02,-0.15,-0.1,0.99,-0.01,-0.04,-0.1,2.7,1
8.014,44723.75977,16028,1.32,-0.15,-0.29,0.99,0.01,-0.04,-1,-5.1,-0.9
8.0145,44723.75977,16029,0.83,-0.05,0.2,1,-0.01,-0.03,-0.5,1.2,0.5
8.015,44723.75977,16030,1.02,0.05,-0.1,1.01,-0.01,-0.03,0,0.1,-0.4
8.0155,44723.75977,16031,1.12,0.05,0.2,1.01,0,-0.03,1,0,0.1
8.016,44723.75977,16032,1.12,-0.05,0.2,1,0,-0.03,-1.8,1.2,-2.2
8.0165,44723.75977,16033,1.02,-0.05,0.1,1.01,-0.01,-0.03,1.1,-3.2,-2
8.017,44723.75977,16034,0.93,0.34,-0.1,1.01,0,-0.04,-1.8,1.8,-1.8
8.0175,44723.75977,16035,0.83,0.15,0,1,-0.01,-0.03,-2.3,0,0.5
8.018,44723.75977,16036,1.02,0.05,0.1,1.02,0.01,-0.03,0.2,2.2,3
8.0185,44723.75977,16037,0.93,-0.05,-0.29,1.01,0.01,-0.03,0.6,-1.6,0.5
8.019,44723.75977,16038,1.12,-0.15,-0.1,1,-0.01,-0.03,2.2,-1.2,-0.7
8.0195,44723.75977,16039,0.63,-0.15,0.1,1.01,-0.01,-0.03,0.4,0.1,-3
8.02,44723.75977,16040,1.02,0.15,0,1.01,0,-0.04,-0.6,0.2,-0.1
8.0205,44723.75977,16041,1.02,-0.05,0.1,0.99,0,-0.04,1.2,-1.1,2.4
8.021,44723.75977,16042,0.83,-0.05,0.1,1.01,-0.02,-0.04,-0.1,-0.1,3.2
8.0215,44723.75977,16043,1.02,0.05,0,1.01,-0.01,-0.02,0,-0.2,-1.6
8.022,44723.75977,16044,0.93,-0.05,-0.1,1.01,0,-0.03,1.8,-1.8,-0.9
8.0225,44723.75977,16045,0.83,-0.05,-0.2,1,0,-0.03,0.6,-0.6,1.2
8.023,44723.75977,16046,0.83,0.05,-0.1,1.01,0,-0.03,-0.4,-1.2,1.5
8.0235,44723.75977,16047,0.93,-0.54,0,1.02,-0.01,-0.02,-2.8,-0.5,-0.6
8.024,44723.75977,16048,0.83,-0.24,0,1,0,-0.02,0.2,-0.5,-0.6
8.0245,44723.75977,16049,1.22,0.24,0.29,1.01,0,-0.02,0.2,0.4,-0.2
8.025,44723.75977,16050,1.02,-0.05,0.1,1,-0.01,-0.01,3.9,-1.6,-0.5
8.0255,44723.75977,16051,1.02,0.15,0,1,0,-0.03,-0.4,0.4,-1
8.026,44723.75977,16052,1.02,-0.05,0,1,0.01,-0.03,1.5,-2,-0.5
8.0265,44723.75977,16053,0.93,-0.05,-0.2,1,-0.01,-0.02,0.6,-1,0.5
8.027,44723.75977,16054,0.73,-0.24,0.1,1,0,-0.03,0.4,-0.9,-0.4
8.0275,44723.75977,16055,1.02,-0.05,0.2,1.01,0.01,-0.03,0.5,0,-1.2
8.028,44723.75977,16056,0.93,0.24,-0.29,0.99,-0.01,-0.02,2.1,-0.7,-1.3
8.0285,44723.75977,16057,1.02,0.05,0,1.01,0.01,-0.03,-2,-0.9,-0.6
8.029,44723.75977,16058,1.02,0.15,0,1.02,0,-0.03,-0.7,-0.5,-0.7
8.0295,44723.75977,16059,0.83,-0.05,0.1,0.99,0.01,-0.01,-0.5,-0.6,0.4
8.03,44723.75977,16060,1.22,0.15,0.1,0.99,0,-0.02,0.7,-1.2,-2.8
8.0305,44723.75977,16061,0.93,-0.15,-0.1,0.99,-0.01,-0.02,-0.2,-0.4,0.5
8.031,44723.75977,16062,0.93,-0.05,-0.2,0.99,-0.01,-0.02,-0.6,1.3,1
8.0315,44723.75977,16063,0.83,-0.05,-0.1,1.01,0.01,-0.03,-2.1,0.1,0.1
8.032,44723.75977,16064,1.32,-0.05,-0.2,1,0.02,-0.02,1.3,-0.9,0.2
8.0325,44723.75977,16065,1.22,0.15,0.1,1,0,-0.02,1.2,0.6,0.1
8.033,44723.75977,16066,1.12,-0.05,-0.1,0.99,0.01,-0.02,0.7,-0.2,-0.9
8.0335,44723.75977,16067,0.93,0.05,-0.2,1,-0.01,-0.02,-0.2,-1.8,0.2
8.034,44723.75977,16068,1.02,0.15,0,0.99,0.01,-0.02,-1,-2.4,1.8
8.0345,44723.75977,16069,1.12,0.05,0,1.01,0.01,-0.02,1.3,-3.4,-1.3
8.035,44723.75977,16070,1.22,0.05,0,1.01,0.01,-0.02,1.1,0.9,-1.8
8.0355,44723.75977,16071,1.12,0.15,-0.2,1.01,0,-0.04,-1.5,-0.9,-2.1
8.036,44723.75977,16072,1.32,0.15,-0.29,1.01,0,-0.03,-2.3,0.9,1.7
8.0365,44723.75977,16073,1.02,-0.15,-0.1,1.01,0,-0.03,1,-2.7,2.9
8.037,44723.75977,16074,1.12,0.24,-0.29,1,-0.02,-0.02,2.2,1.3,-1.7
8.0375,44723.75977,16075,0.93,0.24,0.1,1,-0.01,-0.02,0.5,0.6,-0.1
8.038,44723.75977,16076,0.93,-0.15,-0.29,0.99,0,-0.03,-2.2,-3.5,-1.2
8.0385,44723.75977,16077,0.93,-0.05,-0.1,1,0,-0.02,0,-1.3,1.7
8.039,44723.75977,16078,0.73,-0.15,0,1.02,0,0,-1.6,-1.1,0.4
8.0395,44723.75977,16079,1.12,0.24,0.1,1,-0.01,-0.03,-0.7,0.2,-2.8
8.04,44723.75977,16080,0.93,-0.05,-0.2,1,-0.01,-0.03,-1.8,-1.6,-0.1
8.0405,44723.75977,16081,1.02,0.15,0.1,1.01,0.01,-0.03,0.5,-1.5,1.3
8.041,44723.75977,16082,0.83,-0.15,0,1,0,-0.03,0.1,-0.4,2.4
8.0415,44723.75977,16083,1.22,0.34,-0.1,1,-0.01,-0.03,3.4,-0.5,1.8
8.042,44723.75977,16084,1.02,-0.05,-0.1,0.99,0,-0.03,3.8,2,-2.1
8.0425,44723.75977,16085,0.83,-0.15,0,1,-0.01,-0.04,0.4,-3.3,0.1
8.043,44723.75977,16086,0.73,-0.05,0,1,0.01,-0.03,0.2,0.6,-0.2
8.0435,44723.75977,16087,0.93,-0.05,-0.1,0.99,0.01,-0.03,-0.9,-1.1,0.7
8.044,44723.75977,16088,1.12,-0.15,-0.2,1,-0.01,-0.02,-1.1,0.4,0.5
8.0445,44723.75977,16089,0.93,-0.15,-0.1,1,-0.01,-0.03,-0.5,0.1,0
8.045,44723.75977,16090,0.93,0.15,-0.29,1.01,0,-0.03,1.2,1,0.1
8.0455,44723.75977,16091,0.93,-0.05,-0.1,1,0.01,-0.02,1.2,-2,-1
8.046,44723.75977,16092,0.83,0.15,0,1,0,-0.03,-1.6,-0.1,0.1
8.0465,44723.75977,16093,0.93,0.05,0,1,0,-0.04,-2.7,-1.8,0.6
8.047,44723.75977,16094,0.83,0.24,0,1,-0.01,-0.04,0.7,0.6,1
8.0475,44723.75977,16095,1.02,0.24,0,1,0,-0.04,-2.6,-1.1,0.1
8.048,44723.75977,16096,1.02,0.15,0,1,0.01,-0.03,-0.2,-2.9,-1.3
8.0485,44723.75977,16097,1.32,-0.05,0.1,1,0.01,-0.02,-1,0.6,-0.4
8.049,44723.75977,16098,0.93,-0.24,0.1,1,0,-0.02,0.7,-0.5,1.8
8.0495,44723.75977,16099,0.73,-0.05,0,1,0,-0.03,-2,0.2,1.6
8.05,44723.75977,16100,1.22,0.15,0,1.01,0,-0.03,-0.9,-0.4,-2.9
8.0505,44723.75977,16101,1.02,0.34,-0.2,1.02,0.01,-0.02,0.6,0.2,-3.2
8.051,44723.75977,16102,0.93,0.15,-0.29,1.01,0,-0.03,-0.5,-0.2,-1.6
8.0515,44723.75977,16103,1.02,-0.05,-0.1,0.99,-0.02,-0.03,0.2,-4.5,-0.1
8.052,44723.75977,16104,0.93,-0.05,0,1.01,0,-0.02,-1.2,0.7,1.7
8.0525,44723.75977,16105,1.02,0.15,0.1,1.01,0,-0.02,-2.9,-1.1,0.6
8.053,44723.75977,16106,0.83,0.05,0.1,1,0.01,-0.03,-1.6,0.9,1.7
8.0535,44723.75977,16107,1.02,-0.05,-0.29,1.01,0,-0.03,-1,0,-2.7
8.054,44723.75977,16108,0.73,-0.05,0,0.99,0.01,-0.03,0.4,0,1.3
8.0545,44723.75977,16109,1.02,0.15,0.2,1,0,-0.03,-0.2,1,0.6
8.055,44723.75977,16110,1.02,0.15,-0.29,0.99,0.01,-0.03,-1.8,-0.7,0.9
8.0555,44723.75977,16111,1.22,-0.05,-0.2,1.01,0,-0.03,-3,-0.6,-2
8.056,44723.75977,16112,1.02,0.15,0,1,-0.01,-0.04,-3.2,-2,-1.7
8.0565,44723.75977,16113,0.83,-0.05,0.1,1.01,-0.01,-0.03,1.2,-0.9,-1.5
8.057,44723.75977,16114,0.73,-0.24,-0.1,1,0.01,-0.01,-1.1,-0.5,0
8.0575,44723.75977,16115,1.02,0.05,0.1,0.99,-0.01,-0.04,0.9,0,0.6
8.058,44723.75977,16116,1.02,0.05,0.1,1,0,-0.03,2.4,-0.2,-1.2
8.0585,44723.75977,16117,1.12,0.24,0,1,-0.01,-0.05,-0.6,-2.6,-1
8.059,44723.75977,16118,0.93,-0.24,-0.1,1,-0.01,-0.04,-0.5,-2.6,0.1
8.0595,44723.75977,16119,1.02,0.15,0,1,-0.02,-0.02,-1.1,-0.7,-2.8
8.06,44723.75977,16120,1.12,-0.05,-0.1,1,-0.02,-0.03,-0.6,-0.9,1.7
8.0605,44723.75977,16121,0.83,0.05,0,1,-0.01,-0.04,1.3,-0.2,0.7
8.061,44723.75977,16122,1.12,0.05,0,1,-0.02,-0.02,2,-0.5,3.7
8.0615,44723.75977,16123,1.02,0.24,-0.2,0.99,-0.01,-0.04,0.2,-3,1.7
8.062,44723.75977,16124,1.02,-0.15,0.1,0.99,0,-0.03,-0.4,-1.8,-3
8.0625,44723.75977,16125,0.73,-0.05,0.2,1,0.01,-0.04,1.2,-0.6,-1.5
8.063,44723.75977,16126,0.73,-0.15,0.2,1,0.01,-0.03,-2.6,-3.3,0
8.0635,44723.75977,16127,1.12,0.05,-0.29,1,0.01,-0.05,-0.6,-0.4,1.5
8.064,44723.75977,16128,1.12,0.05,0.1,1,-0.01,-0.04,-0.4,0,-0.5
8.0645,44723.75977,16129,0.93,0.05,0.39,1,-0.01,-0.02,-1.5,-3.3,-1.3
8.065,44723.75977,16130,1.22,0.15,-0.1,1.01,0,-0.03,1.6,1.8,-1.8
8.0655,44723.75977,16131,0.83,-0.05,-0.1,1,0,-0.03,1.3,0.5,0.6
8.066,44723.75977,16132,1.12,0.24,0,1,0,-0.02,1.2,2.1,1.7
8.0665,44723.75977,16133,1.12,-0.05,-0.1,1,-0.02,-0.03,0.5,0.4,-0.7
8.067,44723.75977,16134,0.73,0.05,0,1.01,0,-0.03,2.6,1.2,0.6
8.0675,44723.75977,16135,0.93,-0.05,-0.1,1,0.01,-0.03,2.8,-2.1,0.2
8.068,44723.75977,16136,0.93,0.24,0,1,-0.01,-0.02,-0.5,-0.2,-0.2
8.0685,44723.75977,16137,1.12,0.15,0,1,0.02,-0.04,-0.2,-1.7,-0.5
8.069,44723.75977,16138,1.12,0.05,0.2,0.99,0.02,-0.02,1.7,-1.7,0.4
8.0695,44723.75977,16139,0.93,-0.15,-0.1,1,0.01,-0.04,-0.4,1.2,-0.7
8.07,44723.75977,16140,0.83,-0.05,-0.29,0.98,0,-0.02,0.4,-0.9,0.7
8.0705,44723.75977,16141,0.73,-0.15,0.1,1,0,-0.03,1.2,-0.2,0
8.071,44723.75977,16142,1.22,-0.05,-0.1,1,0,-0.02,2.7,0.4,1
8.0715,44723.75977,16143,0.83,-0.05,0.1,1,0,-0.01,0.5,0.4,-0.4
8.072,44723.75977,16144,1.02,-0.05,0.2,1,-0.01,-0.05,-0.1,1.5,-1
8.0725,44723.75977,16145,1.02,-0.05,0,1.01,0,-0.04,-1,-2.1,-1.3
8.073,44723.75977,16146,0.83,0.05,-0.2,1,0.01,-0.02,-1.8,1.7,-1.5
8.0735,44723.75977,16147,1.02,-0.05,0.1,1,-0.01,-0.02,-0.1,1.3,-1.6
8.074,44723.75977,16148,0.93,0.05,0,0.98,0,-0.01,-0.1,-1.6,1.2
8.0745,44723.75977,16149,0.93,0.05,-0.2,1,-0.01,-0.03,-1,-1.1,0.6
8.075,44723.75977,16150,1.02,-0.05,0,1.01,-0.01,-0.02,-2.1,-2.4,0.4
8.0755,44723.75977,16151,0.93,-0.05,0,1,0,-0.04,-0.4,-1.6,-1
8.076,44723.75977,16152,1.02,-0.05,0,1,0,-0.03,-0.1,1.3,1.2
8.0765,44723.75977,16153,0.93,-0.05,0.2,1,0,-0.02,1,-2.3,-0.2
8.077,44723.75977,16154,1.02,-0.05,0,1.01,0,-0.03,-0.7,-1.5,0.4
8.0775,44723.75977,16155,1.22,0.24,-0.1,1,0,-0.04,-1.7,0.4,0.2
8.078,44723.75977,16156,0.73,-0.15,0,1.01,-0.01,-0.03,0.7,1,-0.6
8.0785,44723.75977,16157,0.73,-0.15,-0.2,0.99,0,-0.03,0.2,0,-2.1
8.079,44723.75977,16158,0.93,-0.05,-0.1,1,0.01,-0.03,1,1.7,0.2
8.0795,44723.75977,16159,0.73,0.05,-0.1,1.01,0,-0.01,-3.7,1.7,0.2
8.08,44723.75977,16160,0.93,0.05,0.1,0.99,-0.01,-0.02,-0.6,-1.1,0.1
8.0805,44723.75977,16161,0.93,0.05,0.2,1.01,-0.01,-0.04,0.5,-1.3,-0.1
8.081,44723.75977,16162,0.83,0.15,-0.1,0.99,0,-0.02,0.7,1.2,-1.5
8.0815,44723.75977,16163,1.02,0.15,0.2,1,0,-0.02,0.2,-1.8,0.2
8.082,44723.75977,16164,1.02,-0.15,-0.29,1,0,-0.03,0.2,1,-0.7
8.0825,44723.75977,16165,1.12,0.15,-0.2,1,0.01,-0.03,1,0.7,-0.1
8.083,44723.75977,16166,0.73,-0.05,-0.2,1.01,0,-0.02,-1.1,1.1,-0.7
8.0835,44723.75977,16167,0.93,-0.24,-0.2,1,0,-0.02,-0.2,0.1,0.2
8.084,44723.75977,16168,1.02,0.05,-0.1,0.99,0,-0.03,-2.9,-0.6,-2.8
8.0845,44723.75977,16169,0.93,0.05,-0.29,0.99,-0.01,-0.03,2.1,-0.6,-1.2
8.085,44723.75977,16170,0.93,0.05,0.29,1,0.01,-0.04,0,-0.2,2.8
8.0855,44723.75977,16171,1.02,-0.05,-0.1,1,0,-0.04,0,0.1,-0.5
8.086,44723.75977,16172,1.12,0.05,0.29,1,0,-0.01,-0.6,0.1,0.4
8.0865,44723.75977,16173,0.93,0.24,-0.2,0.99,-0.01,-0.02,-0.2,2.1,0.5
8.087,44723.75977,16174,0.83,-0.15,0.29,0.99,-0.01,-0.02,1.5,0.4,1.1
8.0875,44723.75977,16175,1.02,-0.05,0.1,1.01,0,-0.01,-1.7,0.9,0
8.088,44723.75977,16176,0.93,-0.05,-0.1,1,-0.01,-0.03,0.6,-1.1,-0.1
8.0885,44723.75977,16177,1.22,0.15,-0.29,0.99,-0.01,-0.02,0.5,-0.5,1.2
8.089,44723.75977,16178,0.73,-0.15,0,1.01,0,-0.03,-0.1,0.1,0.9
8.0895,44723.75977,16179,0.83,-0.05,-0.2,0.99,0.01,-0.03,-1.7,-1.7,-2.7
8.09,44723.75977,16180,0.83,0.05,0,1,0,-0.01,-2.1,-2,-0.1
8.0905,44723.75977,16181,1.22,0.05,-0.1,1,0,-0.01,1,-2.2,-1.3
8.091,44723.75977,16182,1.02,0.24,-0.2,1.01,-0.01,-0.03,2.2,-0.2,-0.5
8.0915,44723.75977,16183,1.12,-0.15,0,1,-0.02,-0.03,-0.5,-2.7,1.3
8.092,44723.75977,16184,0.73,-0.05,-0.1,1,0,-0.04,-3.9,1,1.6
8.0925,44723.75977,16185,0.93,0.15,-0.1,1,0.01,-0.02,-2.1,-2.1,-0.9
8.093,44723.75977,16186,0.93,0.15,-0.1,1,0,-0.02,-1.2,1.7,0.9
8.0935,44723.75977,16187,0.93,-0.05,-0.1,0.99,0,-0.03,1.5,0.2,-1
8.094,44723.75977,16188,0.63,-0.05,0,1.01,0,-0.03,0.7,-0.6,-0.4
8.0945,44723.75977,16189,1.02,-0.15,0,1,0,-0.02,-0.2,-0.1,0
8.095,44723.75977,16190,0.93,-0.05,-0.1,1,0.01,-0.03,-0.6,1.2,-1
8.0955,44723.75977,16191,1.02,0.15,0.1,1.01,-0.01,-0.02,-2.2,-0.9,0.1
8.096,44723.75977,16192,1.22,-0.05,0,0.99,0,-0.03,-2.6,2.1,1.7
8.0965,44723.75977,16193,0.83,-0.24,-0.1,1.01,0,-0.03,1.2,0.7,-0.7
8.097,44723.75977,16194,0.73,-0.05,0,0.99,0,-0.03,1.2,-1.7,1.2
8.0975,44723.75977,16195,1.12,0.05,0.2,1,0,-0.04,3.2,0.9,0.1
8.098,44723.75977,16196,1.02,0.05,0,1,0,-0.04,1.1,-2.3,1.3
8.0985,44723.75977,16197,0.93,-0.24,0,1,0,-0.02,0.6,-0.4,-0.4
8.099,44723.75977,16198,0.93,0.05,0,1,0,-0.02,-0.1,1.5,-1.7
8.0995,44723.75977,16199,1.22,-0.05,-0.1,1,0,-0.02,0.1,-2,-0.5
8.1,44723.75977,16200,0.54,-0.05,-0.1,1,-0.01,-0.03,0,0.9,-1.2
8.1005,44723.75977,16201,1.02,0.05,-0.2,1,0,-0.02,-0.1,0.1,-0.4
8.101,44723.75977,16202,0.83,-0.24,0,0.99,0,-0.03,0.2,-1.2,-0.4
8.1015,44723.75977,16203,1.02,0.05,-0.1,1.01,-0.01,-0.02,0.7,-0.9,-2.3
8.102,44723.75977,16204,0.83,-0.15,0.1,1,-0.01,-0.03,2.4,-0.1,-2.1
8.1025,44723.75977,16205,1.02,0.05,-0.1,0.99,0.01,-0.03,0.2,2.1,-0.6
8.103,44723.75977,16206,0.83,-0.05,0,1,-0.01,-0.03,-0.1,-1.8,-1.1
8.1035,44723.75977,16207,1.02,0.05,-0.1,0.99,0.01,-0.03,0.6,0.2,-1.3
8.104,44723.75977,16208,0.93,0.15,0.1,1,0.01,-0.03,-0.6,-1.5,-0.2
8.1045,44723.75977,16209,0.93,0.15,0.29,0.99,0.02,-0.04,0.5,1.1,1
8.105,44723.75977,16210,1.32,0.15,0,1,0,-0.03,1.1,-2,-0.4
8.1055,44723.75977,16211,1.22,-0.24,0.1,1.01,-0.01,-0.02,0.9,-0.6,0.4
8.106,44723.75977,16212,1.02,0.15,0.1,1,0,-0.05,1.5,1,1.1
8.1065,44723.75977,16213,1.02,0.24,-0.1,1,-0.01,-0.02,0.7,-2.6,-1.5
8.107,44723.75977,16214,1.02,-0.15,-0.2,1,0,-0.02,1.1,0.4,-0.1
8.1075,44723.75977,16215,1.02,-0.05,-0.2,1,-0.02,-0.01,1.1,-1.3,0
8.108,44723.75977,16216,1.02,0.15,0,0.99,0,-0.02,-1.2,0.2,1.7
8.1085,44723.75977,16217,0.83,0.15,0,1,0,-0.03,0.6,-2.4,-0.5
8.109,44723.75977,16218,0.83,-0.24,0.1,1,0,-0.02,-0.2,1,1.8
8.1095,44723.75977,16219,0.93,-0.24,0.2,1,0.01,-0.02,2.3,-1.6,1.7
8.11,44723.75977,16220,0.63,0.05,-0.1,0.99,0,-0.02,1.7,1.3,1.2
8.1105,44723.75977,16221,1.12,-0.05,-0.29,1,-0.01,0,1.1,-2,-1.3
8.111,44723.75977,16222,0.63,-0.05,-0.2,1,0,-0.03,2.7,-0.2,0.5
8.1115,44723.75977,16223,0.83,0.05,0,1,0,-0.01,-1.3,0.4,-1.5
8.112,44723.75977,16224,0.83,-0.05,-0.2,1,0,-0.03,-0.7,-2.7,2.3
8.1125,44723.75977,16225,1.02,0.15,-0.1,1,-0.01,-0.03,-0.4,-2.6,-0.2
8.113,44723.75977,16226,0.93,0.05,-0.1,1.01,0,-0.02,0,-1.8,-0.7
8.1135,44723.75977,16227,0.93,-0.05,0,1.02,-0.01,-0.03,0.5,-0.9,2.2
8.114,44723.75977,16228,1.02,-0.05,0.29,0.99,-0.01,-0.04,1.5,-1,2.1
8.1145,44723.75977,16229,0.54,-0.15,0,0.98,0,-0.03,2.6,0.2,2.4
8.115,44723.75977,16230,1.12,-0.05,0.1,1,0,-0.01,0.7,-0.6,-0.5
8.1155,44723.75977,16231,1.02,-0.24,-0.29,0.99,0.01,-0.04,-2,-1.1,-2
8.116,44723.75977,16232,1.02,0.15,0.1,1.01,0,-0.06,0.1,-0.6,-0.9
8.1165,44723.75977,16233,0.93,-0.15,-0.1,1.02,0.01,-0.02,1.1,-0.9,-1.3
8.117,44723.75977,16234,0.83,-0.24,0.1,1,0,-0.04,-2.4,-2.3,0.6
8.1175,44723.75977,16235,0.93,-0.05,-0.2,1,0,-0.03,-0.4,0.2,-4.9
8.118,44723.75977,16236,1.32,0.05,0,0.99,-0.01,-0.02,-1,2.2,0.5
8.1185,44723.75977,16237,0.63,-0.15,0.29,0.99,-0.01,-0.01,1.2,-2.6,-1.3
8.119,44723.75977,16238,0.83,-0.05,0.29,1,0.01,-0.03,3.2,1.5,1.1
8.1195,44723.75977,16239,0.93,-0.05,0,1,0,-0.02,-1.8,-2.2,0.1
8.12,44723.75977,16240,0.93,-0.15,0,1,-0.01,-0.02,1,-1.8,-0.2
8.1205,44723.75977,16241,0.93,-0.15,0.1,1,0,-0.04,-1.8,0.9,0.7
8.121,44723.75977,16242,1.02,0.15,0.1,1.01,0,-0.02,0.1,-1.2,0.1
8.1215,44723.75977,16243,1.02,0.05,0.1,1,-0.01,-0.03,2.4,1.7,2
8.122,44723.75977,16244,1.02,-0.05,0.1,1,0.01,-0.02,-0.9,-1,0
8.1225,44723.75977,16245,0.83,0.05,0,0.99,0,-0.04,0.9,0.1,0.1
8.123,44723.75977,16246,1.12,0.05,-0.1,1,-0.02,-0.03,0.1,-0.1,3
8.1235,44723.75977,16247,1.12,-0.63,-0.2,0.99,0,-0.02,1.5,1.1,1.3
8.124,44723.75977,16248,1.12,0.15,0.1,1.01,-0.01,-0.02,-1,0.4,-1
8.1245,44723.75977,16249,1.02,-0.05,0.1,1,-0.01,-0.02,-0.7,-0.5,-1.1
8.125,44723.75977,16250,1.02,-0.15,0,1.01,0,-0.01,-0.6,-1.6,2.9
8.1255,44723.75977,16251,0.73,-0.05,0.1,1,0,-0.02,0.1,0.9,2.9
8.126,44723.75977,16252,1.22,-0.05,0,1,0.01,-0.03,-1.3,-0.4,-2.6
8.1265,44723.75977,16253,0.93,-0.05,-0.29,1.01,0.01,-0.03,4,0.7,-1.1
8.127,44723.75977,16254,1.12,0.15,0,0.99,-0.01,-0.03,-0.4,-2,-0.2
8.1275,44723.75977,16255,1.12,0.24,0.2,0.99,-0.01,-0.02,-0.9,0.7,0.1
8.128,44723.75977,16256,0.73,-0.05,-0.1,1,-0.01,-0.05,-1.3,-0.1,0.9
8.1285,44723.75977,16257,0.93,-0.05,-0.1,1,0,-0.03,-0.1,0.6,-1.1
8.129,44723.75977,16258,0.83,-0.15,-0.1,1,0.01,-0.03,0.5,1.8,-1.1
8.1295,44723.75977,16259,1.12,0.24,0.29,1.01,0,-0.05,0.2,-0.4,-0.5
8.13,44723.75977,16260,1.02,0.44,0,1.01,-0.01,-0.04,-1,0.6,1.2
8.1305,44723.75977,16261,0.93,-0.05,-0.2,0.99,0,-0.03,-0.1,0.2,-4.4
